position,module
114.511_28.332,3
114.438_28.322,3
114.415_28.324,3
114.433_28.322,3
114.426_28.323,3
114.158_28.378,3
111.303_29.018,3
110.806_29.107,3
110.687_29.129,3
111.782_28.880,3
110.313_29.198,3
113.052_28.601,3
113.459_28.520,3
113.505_28.511,3
113.800_28.452,3
114.037_28.403,3
112.964_28.618,3
112.847_28.641,3
112.609_28.687,3
111.894_28.829,3
109.027_29.546,3
109.151_29.536,3
108.931_29.553,3
108.803_29.563,3
108.863_29.559,3
108.734_29.569,3
108.539_29.583,3
108.475_29.588,3
108.406_29.593,3
108.605_29.578,3
108.670_29.573,3
107.813_29.635,3
107.748_29.639,3
107.687_29.643,3
107.617_29.648,3
107.551_29.656,3
107.944_29.626,3
108.012_29.621,3
107.879_29.630,3
108.079_29.616,3
108.340_29.598,3
108.275_29.602,3
108.208_29.607,3
108.142_29.612,3
115.216_28.468,3
115.023_28.431,3
115.151_28.456,3
115.085_28.443,3
114.960_28.420,3
115.481_28.519,3
115.598_28.540,3
115.283_28.481,3
115.413_28.506,3
115.346_28.493,3
115.700_28.552,3
116.350_28.162,3
116.275_28.229,3
116.062_28.417,3
116.205_28.293,3
117.111_27.464,3
116.868_27.688,3
117.283_27.307,3
117.358_27.212,3
117.504_27.022,3
117.570_26.936,3
117.423_27.127,3
117.785_26.731,3
109.578_29.356,3
109.699_29.330,3
108.864_29.514,3
109.114_29.485,3
108.989_29.500,3
108.740_29.527,3
107.833_29.624,3
108.036_29.603,3
107.637_29.644,3
107.767_29.630,3
107.703_29.637,3
107.571_29.651,3
108.248_29.580,3
108.053_29.601,3
108.113_29.595,3
108.488_29.555,3
108.669_29.535,3
111.464_28.634,3
111.771_28.471,3
111.871_28.417,3
112.463_28.163,3
110.851_28.958,3
111.160_28.796,3
111.258_28.743,3
109.945_29.278,3
109.276_29.523,3
109.465_29.384,3
109.585_29.354,3
110.309_29.200,3
110.535_29.123,3
110.746_29.013,3
110.069_29.252,3
107.733_29.699,3
107.855_29.732,3
107.914_29.748,3
107.605_29.664,3
107.792_29.715,3
107.669_29.682,3
107.672_29.682,3
107.576_29.658,3
108.038_29.782,3
107.850_29.731,3
107.976_29.765,3
107.975_29.764,3
107.912_29.747,3
107.911_29.747,3
107.789_29.714,3
107.658_29.678,3
107.723_29.696,3
107.601_29.667,3
107.593_29.667,3
107.576_29.659,3
107.580_29.660,3
107.565_29.659,3
107.706_29.691,3
107.642_29.674,3
107.569_29.659,3
107.561_29.659,3
107.788_29.714,3
107.853_29.732,3
107.982_29.767,3
108.048_29.785,3
107.921_29.750,3
108.403_29.880,3
108.339_29.863,3
108.280_29.847,3
108.464_29.896,3
108.221_29.831,3
108.159_29.814,3
108.098_29.798,3
107.524_29.671,3
107.512_29.671,3
107.508_29.672,3
107.502_29.672,3
107.617_29.673,3
107.530_29.670,3
107.670_29.682,3
108.170_29.817,3
108.230_29.833,3
108.292_29.850,3
108.356_29.867,3
108.417_29.883,3
108.103_29.799,3
107.975_29.765,3
108.043_29.783,3
107.711_29.693,3
107.776_29.710,3
107.842_29.729,3
107.907_29.746,3
107.861_29.734,3
107.930_29.753,3
108.199_29.825,3
107.996_29.770,3
108.131_29.807,3
108.067_29.790,3
107.485_29.675,3
107.490_29.674,3
107.494_29.673,3
107.481_29.675,3
107.498_29.673,3
107.477_29.676,3
107.724_29.696,3
107.795_29.716,3
107.661_29.678,3
107.580_29.659,3
107.644_29.674,3
107.590_29.661,3
107.575_29.659,3
107.656_29.677,3
107.722_29.695,3
107.604_29.667,3
107.595_29.661,3
107.988_29.768,3
107.924_29.750,3
108.050_29.784,3
107.857_29.732,3
107.665_29.679,3
107.725_29.696,3
107.600_29.663,3
112.108_29.424,3
111.903_29.432,3
112.414_29.424,3
112.517_29.420,3
112.618_29.410,3
109.870_29.579,3
109.982_29.574,3
110.089_29.540,3
110.419_29.482,3
110.997_29.464,3
111.467_29.449,3
110.883_29.468,3
110.539_29.478,3
109.298_29.591,3
109.641_29.584,3
109.753_29.582,3
111.690_29.440,3
111.575_29.445,3
111.799_29.436,3
108.563_29.669,3
108.507_29.668,3
108.458_29.665,3
108.619_29.670,3
108.454_29.664,3
108.450_29.663,3
108.446_29.662,3
108.435_29.659,3
108.442_29.661,3
108.438_29.660,3
108.795_29.672,3
108.676_29.670,3
108.911_29.673,3
109.017_29.674,3
107.991_29.518,3
107.994_29.517,3
107.987_29.519,3
107.997_29.517,3
108.002_29.516,3
108.019_29.515,3
108.023_29.515,3
108.015_29.515,3
108.007_29.516,3
108.013_29.515,3
107.962_29.523,3
107.943_29.528,3
107.890_29.544,3
107.965_29.523,3
107.834_29.561,3
107.973_29.521,3
107.976_29.520,3
107.969_29.522,3
107.981_29.520,3
107.615_29.628,3
107.778_29.578,3
107.723_29.595,3
107.670_29.611,3
107.563_29.644,3
107.507_29.661,3
107.453_29.678,3
107.399_29.694,3
108.427_29.656,3
108.423_29.654,3
108.419_29.653,3
108.431_29.657,3
108.035_29.514,3
108.032_29.514,3
108.027_29.515,3
108.039_29.514,3
108.223_29.576,3
108.279_29.596,3
108.164_29.555,3
108.336_29.618,3
108.416_29.651,3
108.411_29.649,3
108.409_29.648,3
108.405_29.646,3
108.394_29.641,3
108.389_29.639,3
108.397_29.643,3
108.401_29.645,3
108.044_29.515,3
108.048_29.515,3
108.107_29.534,3
109.021_29.746,3
108.900_29.750,3
108.707_29.737,3
108.768_29.741,3
108.833_29.746,3
107.991_29.685,3
108.057_29.690,3
108.122_29.695,3
107.925_29.680,3
107.860_29.675,3
107.599_29.655,3
107.667_29.660,3
107.796_29.670,3
107.730_29.665,3
107.567_29.656,3
108.515_29.724,3
108.449_29.719,3
108.578_29.728,3
108.645_29.733,3
108.250_29.705,3
108.317_29.709,3
108.189_29.700,3
108.380_29.714,3
109.231_29.595,3
109.311_29.517,3
109.048_29.734,3
109.143_29.667,3
112.899_28.322,3
112.569_28.348,3
112.684_28.338,3
113.156_28.297,3
112.179_28.574,3
111.943_28.657,3
112.405_28.494,3
109.725_29.325,3
109.607_29.350,3
109.847_29.299,3
109.493_29.374,3
109.963_29.274,3
111.708_28.739,3
110.900_29.016,3
110.326_29.197,3
111.473_28.820,3
111.015_28.977,3
110.204_29.223,3
110.085_29.248,3
108.711_29.572,3
108.514_29.587,3
108.449_29.591,3
108.645_29.577,3
108.581_29.582,3
108.252_29.605,3
108.189_29.610,3
108.316_29.601,3
108.122_29.614,3
108.387_29.596,3
107.798_29.636,3
107.862_29.632,3
107.924_29.628,3
107.988_29.623,3
108.055_29.619,3
109.397_29.433,3
108.777_29.568,3
109.846_29.299,3
108.948_29.555,3
109.966_29.273,3
112.114_27.100,3
112.138_26.999,3
112.082_27.181,3
112.132_26.903,3
112.133_26.816,3
111.752_28.245,3
111.373_28.645,3
110.858_28.937,3
111.837_28.036,3
111.883_27.823,3
112.036_27.296,3
110.325_29.196,3
110.754_28.996,3
110.444_29.168,3
107.932_29.754,3
108.061_29.789,3
107.998_29.772,3
108.118_29.804,3
107.993_29.771,3
108.239_29.837,3
107.864_29.735,3
107.815_29.722,3
107.877_29.739,3
107.946_29.757,3
108.010_29.774,3
107.750_29.704,3
107.683_29.686,3
107.619_29.668,3
107.585_29.662,3
107.614_29.671,3
107.618_29.671,3
107.625_29.672,3
107.669_29.680,3
107.594_29.669,3
107.609_29.670,3
107.603_29.670,3
107.528_29.670,3
108.127_29.807,3
108.001_29.773,3
107.940_29.756,3
108.062_29.789,3
108.248_29.839,3
108.187_29.823,3
108.211_29.829,3
108.278_29.847,3
108.143_29.810,3
108.345_29.864,3
108.077_29.792,3
107.927_29.751,3
108.181_29.820,3
108.117_29.803,3
107.990_29.769,3
107.865_29.735,3
108.053_29.786,3
107.817_29.722,3
107.751_29.704,3
107.878_29.740,3
107.800_29.717,3
107.929_29.753,3
107.866_29.735,3
107.732_29.697,3
108.266_29.844,3
108.199_29.826,3
108.333_29.861,3
108.400_29.879,3
108.469_29.897,3
108.079_29.793,3
108.145_29.811,3
108.016_29.776,3
107.949_29.758,3
107.882_29.740,3
107.602_29.663,3
107.667_29.680,3
107.583_29.661,3
107.733_29.698,3
107.579_29.660,3
107.628_29.670,3
107.692_29.687,3
107.755_29.705,3
107.575_29.660,3
107.595_29.667,3
107.624_29.671,3
107.687_29.686,3
107.590_29.667,3
110.481_29.070,3
110.595_29.035,3
110.367_29.102,3
109.778_29.228,3
110.248_29.127,3
109.679_29.280,3
109.364_29.392,3
109.128_29.427,3
108.890_29.463,3
109.246_29.409,3
108.672_29.495,3
108.611_29.504,3
108.735_29.485,3
108.549_29.513,3
108.796_29.476,3
111.521_28.747,3
112.778_28.353,3
111.983_28.600,3
111.754_28.673,3
112.981_28.336,3
110.710_29.000,3
110.941_28.928,3
111.288_28.820,3
111.404_28.784,3
108.423_29.531,3
108.296_29.549,3
108.483_29.522,3
108.357_29.540,3
107.791_29.620,3
107.599_29.647,3
107.664_29.638,3
107.727_29.629,3
107.855_29.611,3
107.536_29.659,3
108.165_29.568,3
108.098_29.577,3
108.029_29.587,3
107.893_29.606,3
107.962_29.597,3
108.041_29.585,3
108.168_29.567,3
108.108_29.576,3
107.977_29.594,3
107.917_29.603,3
107.625_29.643,3
107.692_29.634,3
107.761_29.625,3
107.827_29.615,3
107.561_29.653,3
108.233_29.558,3
108.303_29.548,3
108.637_29.501,3
108.502_29.520,3
108.566_29.511,3
108.701_29.491,3
108.439_29.529,3
108.369_29.539,3
109.298_29.403,3
109.176_29.421,3
109.420_29.385,3
109.661_29.338,3
109.781_29.313,3
108.929_29.458,3
109.051_29.440,3
108.835_29.472,3
108.769_29.481,3
107.194_29.744,3
107.187_29.748,3
107.191_29.746,3
107.199_29.742,3
107.191_29.745,3
107.195_29.744,3
107.599_29.672,3
107.414_29.691,3
107.472_29.677,3
107.535_29.670,3
107.726_29.697,3
107.662_29.681,3
107.206_29.738,3
107.201_29.740,3
107.198_29.742,3
107.202_29.740,3
107.354_29.705,3
107.223_29.732,3
107.207_29.738,3
107.288_29.719,3
107.203_29.740,3
107.420_29.689,3
107.184_29.751,3
107.187_29.749,3
107.614_29.673,3
107.542_29.670,3
107.684_29.685,3
107.476_29.677,3
107.372_29.701,3
107.311_29.713,3
107.431_29.686,3
107.251_29.726,3
107.235_29.738,3
107.182_29.764,3
107.134_29.797,3
107.296_29.718,3
112.842_28.338,3
112.731_28.347,3
112.948_28.329,3
112.625_28.374,3
112.520_28.409,3
113.043_28.321,3
110.000_29.266,3
109.769_29.314,3
109.437_29.409,3
110.117_29.241,3
110.905_29.014,3
111.534_28.733,3
111.980_28.588,3
111.645_28.697,3
111.422_28.769,3
112.085_28.553,3
112.196_28.516,3
112.307_28.480,3
112.414_28.444,3
108.453_29.568,3
108.386_29.574,3
108.516_29.561,3
108.323_29.580,3
108.768_29.536,3
108.577_29.555,3
108.705_29.543,3
108.644_29.549,3
109.113_29.502,3
108.879_29.525,3
109.230_29.490,3
108.129_29.599,3
108.194_29.592,3
108.258_29.586,3
108.230_29.586,3
108.161_29.593,3
108.093_29.600,3
107.960_29.613,3
108.026_29.607,3
107.918_29.617,3
108.067_29.604,3
108.002_29.610,3
107.938_29.616,3
107.874_29.622,3
107.811_29.628,3
107.746_29.634,3
107.819_29.627,3
107.678_29.641,3
107.611_29.647,3
107.079_29.807,3
107.023_29.835,3
106.910_29.891,3
106.966_29.864,3
106.854_29.919,3
106.632_30.030,3
106.687_30.002,3
106.741_29.975,3
106.576_30.057,3
106.798_29.947,3
107.134_29.779,3
107.190_29.751,3
107.194_29.749,3
107.198_29.747,3
106.180_30.253,3
106.292_30.198,3
106.128_30.278,3
106.236_30.225,3
106.348_30.170,3
106.405_30.142,3
106.463_30.114,3
106.519_30.085,3
105.335_30.643,3
105.346_30.644,3
105.375_30.640,3
105.355_30.643,3
105.365_30.642,3
105.324_30.642,3
105.518_30.574,3
105.570_30.549,3
105.464_30.600,3
105.631_30.520,3
105.403_30.629,3
105.735_30.470,3
105.796_30.440,3
105.857_30.410,3
105.682_30.495,3
106.021_30.330,3
106.075_30.304,3
105.966_30.357,3
105.911_30.384,3
107.104_29.808,3
106.984_29.866,3
107.045_29.836,3
107.163_29.779,3
107.220_29.748,3
106.923_29.896,3
107.280_29.724,3
106.628_30.041,3
106.743_29.984,3
106.687_30.012,3
106.802_29.955,3
106.864_29.925,3
106.569_30.069,3
105.887_30.399,3
105.836_30.424,3
105.939_30.374,3
105.784_30.448,3
105.990_30.350,3
106.099_30.297,3
106.042_30.325,3
106.210_30.244,3
106.153_30.271,3
106.267_30.216,3
105.682_30.497,3
105.583_30.544,3
105.634_30.520,3
105.535_30.567,3
105.733_30.473,3
105.389_30.636,3
105.436_30.614,3
105.370_30.644,3
105.485_30.591,3
105.361_30.645,3
106.448_30.128,3
106.386_30.158,3
106.328_30.186,3
106.507_30.100,3
107.230_29.736,3
107.218_29.741,3
107.227_29.737,3
107.222_29.739,3
107.267_29.724,3
107.215_29.742,3
107.219_29.741,3
107.223_29.739,3
107.228_29.737,3
107.232_29.735,3
107.216_29.742,3
107.225_29.741,3
107.278_29.722,3
107.337_29.708,3
107.175_29.767,3
107.329_29.710,3
107.262_29.725,3
107.394_29.697,3
107.394_29.696,3
107.457_29.679,3
107.452_29.681,3
107.636_29.676,3
107.565_29.670,3
107.700_29.691,3
107.764_29.708,3
107.497_29.674,3
107.828_29.725,3
108.051_29.785,3
107.959_29.760,3
107.895_29.743,3
107.187_29.765,3
107.244_29.737,3
107.138_29.797,3
107.306_29.716,3
107.370_29.702,3
107.430_29.687,3
108.254_29.840,3
108.320_29.858,3
108.188_29.822,3
108.382_29.874,3
107.939_29.755,3
107.873_29.737,3
107.747_29.703,3
107.811_29.720,3
107.622_29.668,3
107.684_29.686,3
107.582_29.661,3
107.577_29.660,3
108.125_29.805,3
108.061_29.788,3
107.999_29.771,3
109.075_30.058,3
109.210_30.095,3
109.140_30.076,3
109.141_30.076,3
109.007_30.040,3
109.013_30.042,3
109.079_30.059,3
109.076_30.059,3
109.003_30.039,3
109.146_30.077,3
109.074_30.058,3
108.942_30.022,3
108.809_29.988,3
108.872_30.004,3
108.876_30.005,3
109.006_30.040,3
108.938_30.022,3
108.937_30.021,3
108.941_30.022,3
108.943_30.023,3
108.175_29.819,3
108.240_29.836,3
108.113_29.803,3
108.111_29.801,3
108.373_29.872,3
108.307_29.855,3
108.243_29.838,3
108.176_29.818,3
108.179_29.821,3
108.305_29.854,3
109.008_30.040,3
108.889_30.008,3
108.111_29.802,3
108.952_30.025,3
109.118_30.070,3
109.178_30.086,3
108.610_29.935,3
108.479_29.900,3
108.543_29.917,3
108.546_29.918,3
108.676_29.952,3
108.743_29.970,3
108.302_29.853,3
108.235_29.835,3
108.171_29.818,3
108.106_29.800,3
108.432_29.887,3
108.365_29.870,3
108.041_29.783,3
108.238_29.836,3
108.364_29.870,3
108.625_29.939,3
108.622_29.938,3
108.499_29.905,3
108.560_29.922,3
108.562_29.922,3
108.929_30.019,3
108.866_30.003,3
108.991_30.036,3
108.805_29.987,3
108.992_30.036,3
108.868_30.003,3
109.054_30.053,3
108.741_29.970,3
108.679_29.953,3
108.742_29.970,3
108.808_29.987,3
108.611_29.935,3
108.745_29.971,3
108.631_29.941,3
108.569_29.924,3
108.636_29.942,3
108.695_29.957,3
108.702_29.960,3
108.701_29.959,3
108.244_29.837,3
108.305_29.853,3
108.433_29.887,3
108.372_29.871,3
108.308_29.855,3
108.947_30.024,3
109.012_30.041,3
108.757_29.974,3
108.817_29.990,3
108.883_30.007,3
108.880_30.006,3
108.429_29.887,3
108.563_29.923,3
108.497_29.905,3
108.486_29.902,3
108.370_29.871,3
109.051_30.052,3
109.248_30.105,3
109.142_30.077,3
109.117_30.070,3
109.079_30.060,3
109.184_30.088,3
108.716_29.963,3
108.774_29.978,3
108.832_29.994,3
108.659_29.948,3
108.892_30.009,3
108.604_29.934,3
108.949_30.024,3
109.913_30.246,3
109.420_30.151,3
110.039_30.265,3
109.788_30.227,3
109.547_30.184,3
109.298_30.118,3
109.666_30.209,3
108.438_29.890,3
108.504_29.907,3
108.312_29.856,3
108.570_29.924,3
108.501_29.906,3
108.375_29.873,3
108.553_29.920,3
108.689_29.956,3
108.620_29.938,3
108.751_29.972,3
108.814_29.989,3
108.493_29.904,3
108.584_29.928,3
108.693_29.957,3
108.759_29.974,3
108.630_29.940,3
108.820_29.991,3
109.745_30.221,3
109.618_30.202,3
109.370_30.138,3
109.203_30.093,3
109.272_30.111,3
109.138_30.075,3
108.500_29.906,3
108.621_29.938,3
108.680_29.954,3
108.437_29.889,3
108.559_29.921,3
108.615_29.936,3
108.746_29.971,3
108.683_29.955,3
108.681_29.954,3
109.243_30.104,3
108.846_29.997,3
108.881_30.007,3
108.990_30.036,3
109.181_30.087,3
109.115_30.069,3
108.927_30.019,3
108.989_30.035,3
109.052_30.052,3
108.869_30.003,3
109.201_30.092,3
109.135_30.074,3
109.073_30.058,3
109.137_30.075,3
109.071_30.057,3
108.637_29.942,3
108.632_29.941,3
108.642_29.944,3
108.626_29.939,3
108.703_29.960,3
109.867_30.239,3
110.377_30.315,3
110.118_30.277,3
109.742_30.220,3
108.447_29.892,3
108.311_29.855,3
108.379_29.873,3
108.506_29.907,3
108.759_29.975,3
108.827_29.992,3
108.564_29.923,3
108.696_29.958,3
108.628_29.940,3
108.430_29.887,3
108.492_29.904,3
108.366_29.870,3
108.362_29.869,3
108.488_29.903,3
108.424_29.886,3
108.361_29.869,3
108.550_29.919,3
108.644_29.944,3
108.636_29.941,3
108.704_29.960,3
108.513_29.909,3
108.645_29.944,3
108.581_29.927,3
108.640_29.942,3
108.666_29.950,3
108.631_29.940,3
108.641_29.943,3
109.043_30.050,3
109.106_30.067,3
108.983_30.034,3
108.921_30.017,3
108.856_30.000,3
109.046_30.051,3
108.791_29.983,3
108.980_30.032,3
108.918_30.016,3
108.662_29.947,3
108.692_29.949,3
108.688_29.949,3
108.684_29.949,3
108.675_29.948,3
108.670_29.948,3
108.666_29.948,3
108.674_29.948,3
108.671_29.948,3
108.682_29.949,3
108.969_30.030,3
108.900_30.012,3
109.165_30.083,3
108.826_29.992,3
109.096_30.064,3
108.764_29.976,3
109.226_30.099,3
108.944_30.023,3
108.837_29.995,3
108.623_29.938,3
108.628_29.939,3
108.634_29.941,3
108.649_29.945,3
108.639_29.942,3
108.656_29.946,3
108.620_29.937,3
108.658_29.947,3
108.721_29.964,3
108.669_29.948,3
108.664_29.947,3
108.783_29.981,3
108.673_29.949,3
108.654_29.946,3
108.680_29.949,3
108.848_29.998,3
109.239_30.102,3
109.036_30.048,3
109.351_30.132,3
109.105_30.067,3
109.176_30.085,3
109.171_30.084,3
109.171_30.085,3
108.776_29.979,3
108.775_29.979,3
108.840_29.996,3
108.711_29.962,3
108.899_30.011,3
108.839_29.995,3
108.905_30.013,3
108.772_29.978,3
108.972_30.031,3
109.039_30.049,3
108.838_29.995,3
108.838_29.996,3
108.907_30.013,3
108.977_30.032,3
108.777_29.979,3
108.910_30.014,3
108.843_29.997,3
108.841_29.996,3
109.021_30.044,3
109.085_30.061,3
108.955_30.026,3
109.149_30.079,3
108.960_30.027,3
109.149_30.078,3
109.212_30.095,3
109.177_30.086,3
109.050_30.052,3
109.113_30.069,3
109.122_30.071,3
109.292_30.117,3
109.234_30.101,3
108.986_30.034,3
109.062_30.055,3
108.642_29.943,3
108.708_29.961,3
108.829_29.993,3
108.890_30.009,3
108.769_29.977,3
108.639_29.943,3
108.646_29.944,3
109.274_30.112,3
109.211_30.095,3
109.094_30.064,3
109.154_30.080,3
109.025_30.045,3
109.162_30.082,3
108.920_30.017,3
109.049_30.051,3
109.112_30.069,3
108.987_30.035,3
108.853_29.999,3
108.786_29.981,3
108.811_29.988,3
109.110_30.068,3
109.175_30.085,3
109.048_30.051,3
109.333_30.128,3
109.240_30.103,3
109.045_30.050,3
108.605_29.933,3
108.728_29.966,3
108.665_29.949,3
108.617_29.936,3
108.609_29.934,3
108.614_29.936,3
108.790_29.983,3
109.410_30.148,3
109.151_30.079,3
109.028_30.046,3
109.090_30.062,3
109.289_30.116,3
108.967_30.029,3
109.291_30.116,3
109.130_30.073,3
109.191_30.089,3
109.068_30.056,3
109.229_30.100,3
109.168_30.084,3
110.300_30.304,3
110.056_30.268,3
109.814_30.231,3
110.175_30.285,3
110.042_30.266,3
110.179_30.286,3
108.857_30.000,3
108.793_29.984,3
108.718_29.964,3
108.924_30.018,3
108.988_30.035,3
109.911_30.246,3
109.783_30.227,3
109.652_30.207,3
109.396_30.144,3
109.531_30.180,3
109.440_30.156,3
109.656_30.207,3
109.372_30.138,3
109.308_30.121,3
108.658_29.946,3
108.655_29.946,3
108.651_29.945,3
107.758_29.706,3
107.892_29.742,3
107.956_29.760,3
107.827_29.725,3
107.823_29.724,3
107.694_29.688,3
107.889_29.742,3
107.630_29.671,3
107.696_29.689,3
107.759_29.706,3
107.634_29.672,3
108.159_29.815,3
108.093_29.797,3
108.295_29.851,3
108.231_29.834,3
108.299_29.852,3
108.225_29.832,3
108.227_29.833,3
107.563_29.657,3
107.570_29.658,3
107.559_29.657,3
107.555_29.657,3
107.549_29.658,3
107.641_29.674,3
107.575_29.658,3
107.708_29.692,3
107.773_29.710,3
107.837_29.727,3
107.770_29.709,3
107.893_29.743,3
107.640_29.673,3
107.831_29.726,3
107.704_29.691,3
107.585_29.661,3
107.957_29.760,3
108.018_29.777,3
108.026_29.779,3
107.954_29.760,3
107.890_29.743,3
108.029_29.781,3
108.094_29.798,3
107.896_29.745,3
107.962_29.763,3
108.156_29.814,3
107.834_29.727,3
108.221_29.832,3
108.818_29.990,3
108.884_30.008,3
108.752_29.973,3
108.551_29.920,3
108.619_29.937,3
108.684_29.955,3
108.949_30.025,3
108.214_29.829,3
108.083_29.794,3
108.020_29.777,3
108.148_29.811,3
108.152_29.812,3
108.278_29.846,3
107.971_29.763,3
107.724_29.697,3
107.785_29.714,3
107.849_29.731,3
107.909_29.747,3
108.032_29.780,3
107.665_29.682,3
107.889_29.741,3
108.076_29.792,3
108.014_29.775,3
107.952_29.759,3
108.139_29.809,3
108.202_29.826,3
107.823_29.723,3
108.548_29.919,3
108.434_29.888,3
108.436_29.889,3
108.368_29.871,3
108.226_29.833,3
108.482_29.901,3
108.363_29.869,3
108.166_29.816,3
108.100_29.798,3
107.904_29.745,3
107.969_29.763,3
108.033_29.780,3
108.230_29.834,3
108.520_29.911,3
108.580_29.927,3
108.458_29.895,3
108.327_29.859,3
108.265_29.843,3
108.391_29.877,3
107.698_29.689,3
107.766_29.708,3
107.897_29.745,3
107.830_29.726,3
107.960_29.762,3
107.637_29.673,3
108.293_29.851,3
108.415_29.883,3
108.356_29.868,3
108.354_29.867,3
108.419_29.884,3
108.412_29.883,3
108.478_29.900,3
108.351_29.866,3
108.480_29.901,3
108.544_29.918,3
108.225_29.833,3
108.089_29.796,3
108.021_29.777,3
108.156_29.815,3
107.769_29.709,3
107.705_29.691,3
107.639_29.673,3
107.703_29.690,3
107.643_29.674,3
107.968_29.763,3
108.033_29.781,3
108.164_29.816,3
108.100_29.799,3
107.902_29.745,3
108.287_29.849,3
108.418_29.884,3
108.484_29.902,3
108.353_29.867,3
107.898_29.745,3
108.030_29.781,3
107.963_29.763,3
108.095_29.798,3
107.835_29.727,3
107.627_29.669,3
107.694_29.687,3
107.578_29.660,3
116.796_31.447,3
116.792_31.444,3
116.788_31.442,3
116.785_31.440,3
116.773_31.432,3
116.777_31.435,3
116.780_31.437,3
116.490_31.246,3
116.576_31.303,3
116.656_31.356,3
116.571_31.299,3
116.438_31.212,3
116.738_31.409,3
116.769_31.429,3
116.509_31.259,3
116.458_31.225,3
116.563_31.294,3
116.614_31.328,3
116.662_31.359,3
116.408_31.192,3
116.357_31.158,3
116.258_31.093,3
116.209_31.061,3
116.306_31.125,3
116.763_31.425,3
116.712_31.392,3
116.767_31.428,3
116.770_31.430,3
109.646_30.206,3
109.897_30.243,3
109.525_30.178,3
109.401_30.145,3
110.394_30.317,3
109.183_30.087,3
114.380_30.654,3
114.635_30.689,3
114.253_30.636,3
114.122_30.618,3
113.992_30.600,3
115.749_30.834,3
115.876_30.845,3
116.277_31.105,3
116.087_30.980,3
116.337_31.144,3
111.176_30.429,3
111.425_30.463,3
111.693_30.482,3
111.073_30.414,3
111.938_30.495,3
112.833_30.537,3
113.734_30.573,3
113.609_30.569,3
113.350_30.558,3
112.710_30.531,3
109.051_30.051,3
109.117_30.069,3
108.987_30.034,3
108.917_30.015,3
108.854_29.999,3
114.761_30.706,3
114.886_30.723,3
115.634_30.821,3
115.012_30.740,3
116.811_31.929,3
116.807_32.006,3
116.810_31.949,3
116.807_31.989,3
116.808_31.971,3
116.849_32.068,3
116.825_31.474,3
116.828_31.479,3
